arrest_date,arrest_time,sex,race,searched,reason_stopped,search_based_on,search_found,race_known,lng,lat
2019-12-27,1970-01-01 00:00:00.000001711,F,HISPANIC OR LATINO,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68324575023999,30.33732332253692
2019-01-10,1970-01-01 00:00:00.000001310,M,WHITE,YES = 1,Moving Traffic Violation,not_listed,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.82197865525266,30.177597891123163
2019-01-09,1970-01-01 00:00:00.000000153,M,HISPANIC OR LATINO,YES = 1,Violation of law other than traffic,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68852036619634,30.27654707120113
2019-01-04,1970-01-01 00:00:00.000000056,M,BLACK,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73930218445831,30.340999951696343
2019-01-20,1970-01-01 00:00:00.000000004,M,BLACK,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74972411876755,30.28384641315444
2019-01-04,1970-01-01 00:00:00.000000155,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6967267880593,30.364521968379638
2019-01-04,1970-01-01 00:00:00.000000108,M,ASIAN,not_listed,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.75089318506289,30.270591341441726
2019-02-21,1970-01-01 00:00:00.000002133,M,WHITE,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.76004738663389,30.429640850986367
2019-03-08,1970-01-01 00:00:00.000002341,F,BLACK,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68939392360397,30.325062519806664
2019-03-25,1970-01-01 00:00:00.000000056,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72822620601426,30.41168532912054
2019-03-26,1970-01-01 00:00:00.000000147,M,WHITE,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.79336385381683,30.26557658157469
2019-01-26,1970-01-01 00:00:00.000002208,M,BLACK,YES = 1,Moving Traffic Violation,not_listed,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6538882567035,30.302908006594556
2019-01-31,1970-01-01 00:00:00.000000239,M,HISPANIC OR LATINO,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73598790143876,30.247159682364078
2019-04-04,1970-01-01 00:00:00.000001618,M,BLACK,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69413583217451,30.311540348498344
2019-01-13,1970-01-01 00:00:00.000000712,M,WHITE,NO = 2,Violation of law other than traffic,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70566539907786,30.33096930071843
2019-01-03,1970-01-01 00:00:00.000002238,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71533790140563,30.23449476620151
2019-03-25,1970-01-01 00:00:00.000001140,F,BLACK,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71818448581065,30.339569871429823
2019-02-21,1970-01-01 00:00:00.000001110,M,HISPANIC OR LATINO,not_listed,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.69441908846454,30.329814194109698
2019-03-25,1970-01-01 00:00:00.000001140,F,BLACK,NO = 2,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71818448581065,30.339569871429823
2019-01-31,1970-01-01 00:00:00.000000320,M,ASIAN,YES = 1,Violation of law other than traffic,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68749769356643,30.359411470374916
2019-01-24,1970-01-01 00:00:00.000002257,M,BLACK,NO = 2,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70706585469681,30.291868484632293
2019-02-13,1970-01-01 00:00:00.000001511,M,WHITE,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.79004857643811,30.363884344176462
2019-02-01,1970-01-01 00:00:00.000000346,F,BLACK,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69265933845185,30.270853899932707
2019-01-29,1970-01-01 00:00:00.000001522,M,WHITE,YES = 1,Moving Traffic Violation,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69076422336666,30.41347719039331
2019-02-08,1970-01-01 00:00:00.000000935,M,WHITE,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74423493465495,30.363611290380078
2019-01-24,1970-01-01 00:00:00.000002257,M,BLACK,NO = 2,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70706585469681,30.291868484632293
2019-01-31,1970-01-01 00:00:00.000001605,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72306034618235,30.38812244003894
2019-01-23,1970-01-01 00:00:00.000002353,F,WHITE,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.84229036307964,30.195332432983005
2019-02-20,1970-01-01 00:00:00.000001952,M,WHITE,not_listed,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.75285936446139,30.21279975350485
2019-01-06,1970-01-01 00:00:00.000000422,F,WHITE,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.76705994292912,30.277483930111533
2019-01-18,1970-01-01 00:00:00.000002104,F,WHITE,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.80323883427049,30.218340248562768
2019-01-18,1970-01-01 00:00:00.000002206,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72800947464376,30.370978247376986
2019-02-05,1970-01-01 00:00:00.000001421,M,BLACK,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.69125526882974,30.35156507508637
2019-02-15,1970-01-01 00:00:00.000000207,M,WHITE,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74593774355783,30.260650659559946
2019-03-16,1970-01-01 00:00:00.000002047,M,WHITE,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.754828860225,30.270106781650426
2019-01-05,1970-01-01 00:00:00.000000103,M,BLACK,YES = 1,Moving Traffic Violation,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.65982488894106,30.284725342723227
2019-01-05,1970-01-01 00:00:00.000000452,F,BLACK,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74769329763807,30.22349058882675
2019-01-15,1970-01-01 00:00:00.000001947,F,WHITE,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.77985233718074,30.22849229112886
2019-02-28,1970-01-01 00:00:00.000002043,F,WHITE,NO = 2,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70775658193122,30.291758870416736
2019-03-01,1970-01-01 00:00:00.000000150,M,WHITE,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.84754465799215,30.196617164541035
2019-03-04,1970-01-01 00:00:00.000001237,M,BLACK,not_listed,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.73398937169698,30.26468009489355
2019-01-19,1970-01-01 00:00:00.000002344,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68071189273192,30.341718307315876
2019-02-14,1970-01-01 00:00:00.000000652,M,HISPANIC OR LATINO,NO = 2,Violation of law other than traffic,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6465631694752,30.180623500533745
2019-01-06,1970-01-01 00:00:00.000001935,M,BLACK,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.67482659714878,30.40431096233572
2019-01-28,1970-01-01 00:00:00.000001818,M,HISPANIC OR LATINO,NO = 2,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7074321601505,30.287607422207092
2019-03-06,1970-01-01 00:00:00.000002139,M,WHITE,YES = 1,Violation of law other than traffic,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72369674378878,30.2885337220889
2019-03-27,1970-01-01 00:00:00.000001512,M,WHITE,YES = 1,Moving Traffic Violation,not_listed,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70196001811681,30.318607384186034
2019-01-02,1970-01-01 00:00:00.000000356,F,WHITE,not_listed,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.74671803940649,30.26818584102034
2019-02-14,1970-01-01 00:00:00.000001531,M,BLACK,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6736905717179,30.29930486351111
2019-01-16,1970-01-01 00:00:00.000001703,M,WHITE,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68455626822121,30.331283049445297
2019-03-04,1970-01-01 00:00:00.000002237,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68007296407761,30.42420866080998
2019-03-27,1970-01-01 00:00:00.000000052,M,BLACK,YES = 1,Moving Traffic Violation,not_listed,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7117638068003,30.30840084982547
2019-02-01,1970-01-01 00:00:00.000002154,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.76248885589341,30.180690984001043
2019-02-22,1970-01-01 00:00:00.000002233,M,WHITE,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69458750565585,30.36736037601605
2019-02-21,1970-01-01 00:00:00.000001928,M,HISPANIC OR LATINO,not_listed,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.69838906227072,30.19199802271417
2019-03-26,1970-01-01 00:00:00.000000505,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69077661060385,30.374130381059363
2019-02-22,1970-01-01 00:00:00.000000234,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68949716905756,30.37544345549575
2019-01-04,1970-01-01 00:00:00.000002203,F,WHITE,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72930837785489,30.24322860341297
2019-02-14,1970-01-01 00:00:00.000000139,F,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74593774355783,30.260650659559946
2019-02-23,1970-01-01 00:00:00.000000012,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73520450311652,30.19962897983938
2019-01-11,1970-01-01 00:00:00.000002154,M,BLACK,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71236612838884,30.28132208135052
2019-03-07,1970-01-01 00:00:00.000000456,F,WHITE,YES = 1,Moving Traffic Violation,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.75290848354284,30.353926083046883
2019-03-16,1970-01-01 00:00:00.000000333,M,WHITE,YES = 1,Violation of law other than traffic,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7348861521416,30.247841427019658
2019-01-24,1970-01-01 00:00:00.000002211,M,HISPANIC OR LATINO,NO = 2,Violation of law other than traffic,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.79718180103487,30.13977666228245
2019-03-02,1970-01-01 00:00:00.000001922,F,BLACK,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72681181811045,30.28408378373224
2019-01-20,1970-01-01 00:00:00.000002145,F,WHITE,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7430165862108,30.267145696249
2019-01-31,1970-01-01 00:00:00.000000100,M,HAWAIIAN/PACIFIC ISLANDER,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74388938579601,30.266500505803627
2019-02-08,1970-01-01 00:00:00.000001624,M,WHITE,not_listed,Moving Traffic Violation,not_listed,not_listed,not_listed,-97.72490395219428,30.28678431888822
2019-02-11,1970-01-01 00:00:00.000001621,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.66357175771557,30.31528331592083
2019-02-27,1970-01-01 00:00:00.000002218,M,BLACK,YES = 1,Moving Traffic Violation,not_listed,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70478083598388,30.331316968894914
2019-02-28,1970-01-01 00:00:00.000000001,F,WHITE,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.75483318529196,30.286672146169963
2019-03-14,1970-01-01 00:00:00.000000216,F,WHITE,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74667311476254,30.268206936831998
2019-01-12,1970-01-01 00:00:00.000000303,M,HISPANIC OR LATINO,NO = 2,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7289393292867,30.317048790753592
2019-02-01,1970-01-01 00:00:00.000000753,M,HISPANIC OR LATINO,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.755736596201,30.217833033507247
2019-01-31,1970-01-01 00:00:00.000000637,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.66086142333921,30.30417574760033
2019-03-08,1970-01-01 00:00:00.000000113,M,WHITE,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7194863281295,30.238859031899647
2019-03-28,1970-01-01 00:00:00.000002224,F,WHITE,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.80147497060167,30.447409535724244
2019-02-12,1970-01-01 00:00:00.000002123,F,WHITE,NO = 2,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69018194681875,30.32823895716976
2019-02-24,1970-01-01 00:00:00.000000314,F,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.768917721198,30.21578188573754
2019-02-15,1970-01-01 00:00:00.000002348,F,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68854911794253,30.358426515336177
2019-03-06,1970-01-01 00:00:00.000001956,M,HISPANIC OR LATINO,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73648560072284,30.255863603559806
2019-01-25,1970-01-01 00:00:00.000001318,M,HISPANIC OR LATINO,NO = 2,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.72903836515265,30.232920327309493
2019-03-02,1970-01-01 00:00:00.000002326,M,WHITE,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70394135285726,30.28324252572952
2019-02-19,1970-01-01 00:00:00.000002222,M,WHITE,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74495385387641,30.23589701041365
2019-02-06,1970-01-01 00:00:00.000002253,F,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.75824622491831,30.262086777180958
2019-03-26,1970-01-01 00:00:00.000002248,M,WHITE,YES = 1,Moving Traffic Violation,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.7385153448528,30.25672708158479
2019-02-01,1970-01-01 00:00:00.000002304,M,WHITE,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.7630236103621,30.37552138803218
2019-02-22,1970-01-01 00:00:00.000001504,M,HISPANIC OR LATINO,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71717803569192,30.370251717695197
2019-02-25,1970-01-01 00:00:00.000002053,M,BLACK,YES = 1,Moving Traffic Violation,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74533615658734,30.261463610926626
2019-01-25,1970-01-01 00:00:00.000002343,M,HISPANIC OR LATINO,YES = 1,Pre-existing knowledge (i.e. warrant),INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.77351018606504,30.204525978925613
2019-01-23,1970-01-01 00:00:00.000001647,F,WHITE,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.7150901013243,30.36747799490708
2019-03-16,1970-01-01 00:00:00.000000212,F,WHITE,YES = 1,Moving Traffic Violation,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.79150845810314,30.166845178654903
2019-03-27,1970-01-01 00:00:00.000002204,F,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.76334352768146,30.19723752167268
2019-03-26,1970-01-01 00:00:00.000001851,M,BLACK,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69461084932615,30.301588264521108
2019-01-24,1970-01-01 00:00:00.000001952,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.71941684289172,30.38244299827676
2019-02-02,1970-01-01 00:00:00.000001125,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.70949757095329,30.26012685257004
2019-01-05,1970-01-01 00:00:00.000001013,M,HISPANIC OR LATINO,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6939193543379,30.368710819222386
2019-01-06,1970-01-01 00:00:00.000001901,M,HISPANIC OR LATINO,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.6662736004023,30.373172179067403
2019-01-19,1970-01-01 00:00:00.000002107,M,BLACK,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.69789700993027,30.36499158109093
2019-03-07,1970-01-01 00:00:00.000000220,F,WHITE,YES = 1,Violation of law other than traffic,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73868809267827,30.268218762679382
2019-03-08,1970-01-01 00:00:00.000000247,F,WHITE,YES = 1,Violation of law other than traffic,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.80568309246077,30.208679974716517
2019-03-20,1970-01-01 00:00:00.000000032,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,not_listed,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.73600575842265,30.231656378935686
2019-01-17,1970-01-01 00:00:00.000002358,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,not_listed,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.62539928911957,30.266735443399263
2019-01-09,1970-01-01 00:00:00.000000012,M,HISPANIC OR LATINO,NO = 2,Violation of law other than traffic,not_listed,not_listed,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.67279868194989,30.37603883137195
2019-01-08,1970-01-01 00:00:00.000002313,M,HISPANIC OR LATINO,YES = 1,Moving Traffic Violation,FRISK FOR SAFETY,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.68749780912488,30.357904260415474
2019-01-28,1970-01-01 00:00:00.000002220,F,WHITE,YES = 1,Moving Traffic Violation,CONTRABAND/EVIDENCE IN PLAIN VIEW,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,-97.77320637039722,30.243830158724577
2019-02-14,1970-01-01 00:00:00.000000320,M,BLACK,YES = 1,Moving Traffic Violation,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,-97.74991488386843,30.27210080908658
